municipality_key,municipality,area,population
08136033,Hüttlingen,18.7,6130
01059009,Börm,18.71,779
03251024,Maasen,18.72,430
08437101,Scheer; Stadt,18.72,2480
13074031,Hohen Viecheln,18.72,701
16072011,Lauscha; Stadt,18.72,3145
03154502,Helmstedt; gemfr. Gebiet,18.73,0
06433013,Stockstadt am Rhein,18.73,6275
06532020,Sinn,18.73,6442
12068188,Herzberg (Mark),18.73,671
09275160,Witzmannsberg,18.74,1545
03357042,Seedorf,18.75,972
07333019,Eisenberg (Pfalz); Stadt,18.75,9313
08215082,Sulzfeld,18.75,4893
08425028,Dietenheim; Stadt,18.75,6859
13071132,Schönhausen,18.75,222
13076112,Pinnow,18.75,2025
01061101,Sommerland,18.76,750
07235149,Wincheringen,18.76,2432
13075001,Ahlbeck,18.76,586
03151013,Isenbüttel,18.78,6371
13076134,Sülstorf,18.78,854
09776131,Hergatz,18.79,2495
12060012,Althüttendorf,18.79,628
13076155,Witzin,18.79,464
16074102,Trockenborn-Wolfersdorf,18.79,595
09187182,Wasserburg a.Inn; St,18.8,12800
09679188,Sonderhofen,18.8,857
12066228,Neupetershain/Nowe Wiki,18.8,1223
01061049,Kellinghusen; Stadt,18.81,8150
09174151,Weichs,18.81,3525
14524040,Crinitzberg,18.81,1840
13071135,Siedenbollentin,18.82,562
01060025,Glasau,18.83,872
03158014,Flöthe,18.85,1093
13072086,Retschow,18.86,964
01060005,Bad Segeberg; Stadt,18.87,17529
09671155,Stockstadt a.Main; M,18.87,8018
13071137,Sietow,18.87,628
01054156,Winnert,18.88,705
01056019,Haselau,18.89,1091
09676125,Großheubach; M,18.9,5061
14521640,Thum; Stadt,18.9,4965
15083275,Harbke,18.91,1797
01059120,Harrislee,18.92,11779
08215107,Oberhausen-Rheinhausen,18.92,9667
06435015,Hasselroth,18.93,7327
07331058,Saulheim,18.94,8085
07131011,Berg,18.95,1294
09477143,Neuenmarkt,18.95,2962
13076070,Kirch Jesar,18.95,639
01054144,Viöl,18.96,2243
09577111,Absberg; M,18.98,1391
09679153,Kirchheim,18.98,2247
14524110,Hirschfeld,18.98,1100
03454043,Renkenberge,18.99,685
12072477,Zossen; Stadt,180.39,20130
12067481,Storkow (Mark); Stadt,180.71,9373
12069017,Beelitz; Stadt,181.3,12880
13003000,Rostock; Hanse- und Universitätsstadt,181.36,208400
03352061,Wurster Nordseeküste,181.73,17164
05958024,Marsberg; Stadt,182.22,19377
08436010,Bad Wurzach; Stadt,182.24,14827
06633200,Gutsbezirk Reinhardswald; gemfr. Gebiet,182.5,0
03459014,Bramsche; Stadt,183.39,32103
12067426,Rietz-Neuendorf,184.81,4143
05558016,Dülmen; Stadt,184.83,46877
01055046,Fehmarn; Stadt,185.5,12971
12072298,Niederer Fläming,186.11,3037
09564000,Nürnberg,186.44,510632
15083531,Wanzleben-Börde; Stadt,188.15,13821
12054000,Potsdam; Stadt,188.24,183154
03454035,Meppen; Stadt,188.4,35415
15083415,Oschersleben (Bode); Stadt,188.92,19193
08237004,Baiersbronn,189.58,14741
09181144,Utting am Ammersee,19.01,4536
09272145,Schöfweg,19.02,1346
14627310,Weinböhla,19.02,10476
06438005,Heusenstamm; Stadt,19.03,19160
13073054,Lüssow,19.03,785
01058005,Altenholz,19.04,10024
08236004,Birkenfeld,19.04,10119
08317126,Seebach,19.04,1421
09174146,Sulzemoos,19.04,3084
13071169,Zettemin,19.04,273
03355021,Lüdersburg,19.05,646
13073040,Insel Hiddensee; Seebad,19.07,994
07232302,Roth bei Prüm,19.08,454
08125034,Gemmingen,19.08,5373
09271127,Iggensbach,19.08,2161
09678170,Röthlein,19.08,4402
01059158,Schafflund,19.09,2851
08316049,Weisweil,19.09,2164
09675142,Kleinlangheim; M,19.09,1652
03360017,Römstedt,19.1,802
09779112,Amerdingen,19.11,856
01053081,Lankau,19.12,474
01054059,Joldelund,19.12,763
07232067,Körperich,19.12,1097
08115029,Magstadt,19.12,9763
09571152,Gebsattel,19.12,1720
14626530,Seifhennersdorf; Stadt,19.12,3614
16076061,Ronneburg; Stadt,19.13,4949
01054154,Westre,19.14,356
08225033,Haßmersheim,19.15,5092
14521080,Bockau,19.15,2193
07235062,Kirf,19.16,813
08235007,Althengstett,19.16,7876
09175116,Egmating,19.16,2351
09679205,Waldbüttelbrunn,19.16,5001
13075090,Mellenthin,19.16,454
13075146,Wusterhusen,19.17,1092
07135024,Ediger-Eller,19.18,890
09479150,Schönwald; St,19.19,3133
09677129,Frammersbach; M,19.19,4509
13071173,Kuckssee,19.19,554
03357056,Wohnste,19.23,755
09577141,Höttingen,19.26,1101
09778209,Rammingen,19.26,1592
03456005,Georgsdorf,19.29,1225
01061119,Neuendorf-Sachsenbande,19.3,432
09275121,Fürstenstein,19.3,3502
09577120,Burgsalach,19.3,1190
13076098,Möllenbeck,19.3,187
01059127,Husby,19.31,2390
01060073,Schmalfeld,19.33,1955
03151034,Vordorf,19.34,3099
07339043,Nierstein; Stadt,19.34,8625
08437102,Schwenningen,19.34,1671
09189146,Staudach-Egerndach,19.34,1168
13075060,Kemnitz,19.34,1153
09478145,Michelau i.OFr.,19.35,6275
09773111,Aislingen; M,19.35,1314
01051138,Tensbüttel-Röst,19.36,678
09176150,Oberdolling,19.36,1329
09677461,Partensteiner Forst,19.37,0
09779196,Oberndorf a.Lech,19.37,2638
08125007,Bad Wimpfen; Stadt,19.38,7286
09174150,Vierkirchen,19.38,4561
13074072,Schildetal,19.38,764
07232201,Arzfeld,19.39,1420
13076100,Muchow,19.39,271
09474147,Leutenbach,19.41,1657
07231123,Thalfang,19.42,1801
09375201,Sünching,19.42,2182
09277112,Bayerbach,19.43,1689
09779224,Wallerstein; M,19.44,3432
16061035,Geismar,19.44,1067
03456027,Schüttorf; Stadt,19.45,12934
08336091,Weil am Rhein; Stadt,19.46,30251
03456023,Uelsen,19.47,5771
06436006,Hochheim am Main; Stadt,19.47,18310
03354010,Höhbeck,19.49,631
09771155,Petersdorf,19.49,1670
01055039,Sierksdorf,19.5,1574
07141501,Braubach; Stadt,19.5,2929
09278170,Parkstetten,19.5,3309
16076084,Wünschendorf/Elster,19.5,2788
09573127,Stein; St,19.51,14329
14521340,Königswalde,19.51,2177
03354017,Lübbow,19.52,800
03256028,Schweringen,19.53,773
14628070,Dohma,19.53,1996
01057050,Martensrade,19.54,958
09171133,Tüßling; M,19.54,3375
13074091,Züsow,19.54,296
07235119,Schillingen,19.55,1192
09278116,Ascha,19.55,1638
13076116,Pritzier,19.55,459
06431010,Groß-Rohrheim,19.56,3724
08315098,Schallstadt,19.56,6356
09780134,Ofterschwang,19.56,2082
06636002,Berkatal,19.57,1472
09184454,Grünwalder Forst,19.57,0
09187170,Rott a.Inn,19.57,4119
13075075,Leopoldshagen,19.57,622
14523420,Tirpersdorf,19.57,1346
07132018,Daaden; Stadt,19.58,4199
14626240,Königshain,19.58,1163
03355037,Tosterglope,19.6,613
07231105,Piesport,19.6,2059
08226029,Heiligkreuzsteinach,19.6,2582
09183134,Oberneukirchen,19.6,847
09278149,Mariaposching,19.61,1427
09479161,Tröstau,19.61,2179
09672455,Geiersnest-Ost,19.61,0
09777149,Lengenwang,19.61,1512
12064336,Neuenhagen bei Berlin,19.61,18941
13072113,Warnkenhagen,19.61,320
01054079,Löwenstedt,19.62,714
09477127,Ködnitz,19.62,1523
01054116,Schwabstedt,19.64,1297
03352038,Neuenkirchen,19.64,1302
08327055,Seitingen-Oberflacht,19.65,2542
09673170,Stockheim,19.65,1038
03454001,Andervenne,19.67,905
01060069,Rohlstorf,19.68,1213
03359015,Engelschoff,19.68,756
09177131,Neuching,19.68,2695
01059132,Jörl,19.69,802
16072006,Goldisthal,19.69,367
03159011,Ebergötzen,19.72,1926
01055032,Neustadt in Holstein; Stadt,19.73,15288
03462007,Langeoog,19.73,1792
01054125,Stadum,19.74,958
09773112,Bachhagel,19.74,2248
01057068,Rendswühren,19.75,765
08119006,Auenwald,19.75,6717
09181137,Rott,19.75,1722
13071081,Kriesow,19.75,305
13073081,Schaprode,19.76,430
03155002,Bodenfelde; Flecken,19.77,3002
03355006,Barnstedt,19.77,745
14523040,Bad Elster; Stadt,19.77,3610
14521220,Gornau/Erzgeb.,19.78,3747
16069025,Kloster Veßra,19.78,280
01061018,Brokdorf,19.79,997
03154024,Velpke,19.79,4933
07235114,Reinsfeld,19.79,2412
13076069,Karstädt,19.79,599
03151002,Barwedel,19.8,1028
08119053,Oppenweiler,19.8,4334
09777172,Stöttwang,19.8,1924
01059094,Ulsnis,19.81,671
09171112,Burghausen; St,19.81,18862
09575166,Trautskirchen,19.81,1315
09677166,Neustadt a.Main,19.81,1249
14524190,Meerane; Stadt,19.81,13781
13074025,Grambow,19.82,654
09187150,Kolbermoor; St,19.83,18662
09473112,Ahorn,19.83,4124
01054110,Rodenäs,19.84,414
09673456,Steinacher Forst r.d.Saale,19.84,0
09676136,Leidersbach,19.84,4724
03159014,Gieboldehausen; Flecken,19.85,3965
03256006,Estorf,19.85,1701
09183120,Heldenstein,19.85,2739
09273452,Frauenforst,19.85,0
03355011,Brietlingen,19.86,3554
09678115,Bergrheinfeld,19.86,5307
01058121,Osdorf,19.87,2500
09183138,Rattenkirchen,19.87,988
09177112,Berglern,19.88,2968
15084250,Karsdorf,19.89,1394
01054159,Wittbek,19.91,792
08216023,Iffezheim,19.91,5216
08226095,Walldorf; Stadt,19.91,15473
09577115,Bergen,19.92,1168
13076086,Lübesse,19.92,697
03357005,Bötersen,19.93,1093
03452021,Osteel,19.93,2128
07131006,Bad Breisig; Stadt,19.93,9671
09676160,Sulzbach a.Main; M,19.93,7363
13071155,Walow,19.93,464
08325036,Lauterbach,19.97,2834
09175113,Baiern,19.97,1509
12071041,Dissen-Striesow/Dešno-Strjažow,19.98,979
09677151,Kreuzwertheim; M,19.99,3928
05774028,Lichtenau; Stadt,192.57,10685
15082377,Südliches Anhalt; Stadt,192.63,13146
03101000,Braunschweig; Stadt,192.7,248823
05958044,Sundern (Sauerland); Stadt,193.27,27511
05958004,Arnsberg; Stadt,193.72,73423
03358016,Munster; Stadt,194.52,15059
12068477,Wusterhausen/Dosse,196.34,5772
03351026,Südheide,196.5,11486
03351025,Eschede,196.77,5752
03452001,Aurich; Stadt,197.29,42544
03352060,Hagen im Bremischen,197.42,11110
03352059,Beverstedt,198.05,13608
16070029,Ilmenau; Stadt,198.69,38521
07131032,Honerath,2.01,162
07132100,Schürdt,2.01,262
07232233,Hargarten,2.01,99
07134023,Ellenberg,2.02,96
07141106,Oberwies,2.02,149
07336068,Niederstaufenbach,2.02,260
01061103,Störkathen,2.03,90
07133203,Königsau,2.03,63
07339065,Welgesheim,2.03,586
01053021,Dahmker,2.04,154
07232054,Hommerdingen,2.04,91
07232025,Dauwelshausen,2.05,70
07233011,Brockscheid,2.05,190
07135074,Reidenhausen,2.06,164
07141086,Miellen,2.06,341
07235070,Korlingen,2.08,808
07235048,Hockweiler,2.08,283
13074062,Pingelshagen,2.08,531
16069009,Ehrenberg,2.08,179
01058087,Karby,2.09,573
07336021,Elzweiler,2.09,129
01054071,Kolkerheide,2.1,73
07235116,Riveris,2.1,397
09774451,Ebershauser-Nattenhauser Wald,2.1,0
07132041,Giershausen,2.11,99
08136040,Leinzell,2.11,2061
07132112,Walterschen,2.12,155
07143233,Halbs,2.12,365
07336014,Deimberg,2.12,97
07132093,Reiferscheid,2.13,433
07141070,Kehlbach,2.13,173
07336065,Nerzweiler,2.13,112
16075074,Nimritz,2.13,324
07337054,Münchweiler am Klingbach,2.14,213
16074103,Tröbnitz,2.14,463
07134022,Elchweiler,2.15,99
07232049,Herbstmühle,2.15,15
01057033,Kirchbarkau,2.16,793
07141077,Laurenburg,2.16,300
07143240,Heuzert,2.16,114
07143244,Homberg,2.16,181
07132030,Fensdorf,2.17,374
07141005,Aull,2.17,413
07333202,Reichsthal,2.17,104
07138027,Harschbach,2.18,415
07141141,Zimmerschied,2.18,93
07334031,Vollmersweiler,2.18,212
07132038,Fürthen,2.19,1179
07340006,Dimbach,2.19,183
07132043,Güllesheim,2.2,741
07143231,Hahn bei Marienberg,2.2,450
07232126,Trimport,2.2,308
07332036,Mertesheim,2.2,389
16075105,Solkwitz,2.2,58
16076038,Kühdorf,2.2,62
07133082,Rehbach,2.21,47
07140108,Niedert,2.21,126
07143041,Krümmel,2.21,299
07336038,Heinzenhausen,2.21,255
07133026,Dorsheim,2.22,730
09472464,Prüll,2.22,0
07141041,Fachbach,2.23,1254
07141132,Sulzbach,2.23,181
07141045,Geilnau,2.24,356
07141037,Endlichhofen,2.24,145
07141134,Weidenbach,2.24,116
07143247,Kaden,2.24,565
07141039,Ergeshausen,2.25,138
07132087,Ölsen,2.26,77
07140149,Thörlingen,2.26,144
07340036,Obersimten,2.26,623
13073006,Baabe; Ostseebad,2.26,939
07135088,Walhausen,2.27,233
07140055,Hollnich,2.27,301
07140106,Niederkumbd,2.27,322
07336062,Merzweiler,2.27,155
07131204,Galenberg,2.28,225
07134033,Hahnweiler,2.28,182
07134028,Gerach,2.29,230
07143501,Elbingen,2.29,333
07231031,Esch,2.29,424
16075087,Quaschwitz,2.29,68
07132010,Bitzen,2.3,745
07133021,Dalberg,2.3,229
07140016,Birkheim,2.3,143
07143306,Welkenbach,2.3,142
07143005,Boden,2.3,609
07143291,Salzburg,2.3,216
07135041,Hesweiler,2.31,116
07232066,Keppeshausen,2.31,18
07235067,Köwerich,2.31,389
07340030,Lug,2.31,606
07132089,Peterslahr,2.32,329
07133080,Pleitersheim,2.32,335
07233002,Basberg,2.32,90
07331009,Bermersheim,2.32,339
07333084,Würzweiler,2.32,212
09473452,Callenberger Forst-West,2.32,0
07131009,Bauler,2.33,50
07141049,Gückingen,2.34,1119
09672458,Kälberberg,2.34,0
16069001,Ahlstädt,2.34,118
01061033,Hadenfeld,2.35,154
07131076,Sierscheid,2.35,89
07232203,Balesfeld,2.35,208
07232331,Zendscheid,2.35,122
09772162,Klosterlechfeld,2.36,2965
07132005,Berzhausen,2.37,204
07232217,Eilscheid,2.37,43
16071059,Nauendorf,2.37,302
07132024,Elben,2.38,334
07133033,Gebroth,2.38,154
07138069,Stebach,2.38,356
07143220,Ettinghausen,2.38,336
07232085,Nasingen,2.38,49
07233032,Hörschhausen,2.38,127
07140095,Michelbach,2.39,197
07143204,Astert,2.39,245
07143022,Goddert,2.39,444
07232127,Übereisenbach,2.39,46
07340005,Darstein,2.39,204
07141133,Wasenbach,2.4,298
07233216,Horperath,2.4,120
09478451,Breitengüßbacher Forst,2.4,0
07333035,Jakobsweiler,2.41,251
07143293,Stahlhofen am Wiesensee,2.42,371
07233208,Brücktal,2.42,73
09574453,Engelthaler Forst,2.42,0
09672456,Geiersnest-West,2.42,0
07138025,Hanroth,2.43,641
07140073,Korweiler,2.43,76
07231022,Dierscheid,2.43,172
07339054,Sörgenloch,2.43,1250
07134090,Vollmersbach,2.44,461
07232122,Sinspelt,2.44,409
08435010,Daisendorf,2.44,1568
07134073,Rohrbach,2.45,168
07135011,Brachtendorf,2.45,245
03257005,Bad Eilsen,2.46,2569
07134038,Herborn,2.46,501
07231132,Willwerscheid,2.46,59
07233222,Kolverath,2.46,104
07235098,Ockfen,2.46,594
07235123,Schömerich,2.47,128
07340223,Rosenkopf,2.48,364
07232029,Echtershausen,2.49,100
07235134,Thörnich,2.49,217
07141057,Hirschberg,2.5,396
08117009,Birenbach,2.5,1947
07137036,Hirten,2.51,253
07140121,Rayerschied,2.51,101
07141124,Scheidt,2.51,326
07143008,Daubach,2.51,477
07235038,Gutweiler,2.51,740
01054039,Gröde,2.52,12
07132042,Grünebach,2.52,504
07133098,Sommerloch,2.52,402
07143258,Linden,2.52,140
07337050,Knöringen,2.52,457
16061085,Schwobfeld,2.52,103
16073084,Sitzendorf,2.52,759
01053026,Einhaus,2.53,424
07132108,Steineroth,2.53,541
07143080,Weroth,2.53,563
07231076,Lösnich,2.53,475
07337048,Kleinfischlingen,2.53,311
07340050,Steinalben,2.53,382
16061091,Steinheuterode,2.53,300
07133039,Hallgarten,2.54,747
07137061,Langscheid,2.54,90
07143221,Ewighausen,2.54,228
07233233,Reimerath,2.54,61
09673457,Sulzfelder Forst,2.54,0
16061084,Schönhagen,2.54,145
07134079,Schwerbach,2.55,49
07232327,Winringen,2.55,63
07331005,Bechenheim,2.55,413
07133116,Winterburg,2.56,207
07140128,Rödelhausen,2.56,123
07143262,Merkelbach,2.56,413
07141034,Ebertshausen,2.57,129
07231078,Lückenburg,2.57,95
07233202,Bereborn,2.57,115
07332004,Bissersheim,2.57,453
09187123,Chiemsee,2.57,191
07132051,Heupelzen,2.58,250
07133040,Hargesheim,2.58,2919
07137106,Volkesfeld,2.58,564
07138008,Bruchhausen,2.58,949
07141040,Eschbach,2.58,153
01054129,Süderende,2.59,174
07333073,Stahlberg,2.59,172
09473153,Niederfüllbach,2.59,1489
16071093,Vollersroda,2.59,213
01054032,Fresendelf,2.6,93
01054130,Süderhöft,2.6,21
07134091,Weiden,2.6,70
07140148,Steinbach,2.6,138
07143058,Obererbach,2.6,497
08425125,Unterwachingen,2.6,199
01054160,Wittdün auf Amrum,2.61,829
07232004,Ammeldingen an der Our,2.61,19
07333068,Schönborn,2.61,110
16061039,Glasehausen,2.61,144
07133050,Ippenschied,2.62,165
07132118,Wölmersen,2.63,377
07333072,Sitters,2.63,92
01051008,Bergewöhrden,2.64,37
07233003,Beinhausen,2.64,90
07336079,Rammelsbach,2.64,1440
07141004,Auel,2.65,184
07141109,Patersberg,2.65,352
07143304,Wallmerod,2.65,1457
07143073,Staudt,2.65,1271
07336013,Cronenberg,2.65,153
07132098,Scheuerfeld,2.66,2068
07143210,Bilkheim,2.66,477
07143307,Weltersburg,2.66,327
07232240,Herzfeld,2.67,36
07232031,Emmelbaum,2.67,72
07133201,Bruschied,2.68,311
07140012,Bergenhausen,2.68,115
07143082,Wirscheid,2.68,343
07336071,Oberstaufenbach,2.68,282
16071019,Frankendorf,2.68,154
01061013,Bokelrehm,2.69,142
07137223,Spay,2.69,1923
07233217,Kaperich,2.69,176
07332031,Kleinkarlbach,2.69,832
01053039,Groß Boden,2.7,202
01061113,Wilster; Stadt,2.71,4342
07133005,Auen,2.71,185
07133055,Langenthal,2.71,84
07135078,Schmitt,2.71,119
01054025,Dunsum,2.72,71
01062026,Hamfelde,2.72,538
07140129,Rödern,2.72,187
07140065,Keidelheim,2.72,331
09673458,Weigler,2.72,0
09675166,Segnitz,2.72,806
16071031,Hetschburg,2.72,245
01053033,Giesensdorf,2.73,157
07131060,Oberzissen,2.73,1100
07132064,Kraam,2.73,172
07141059,Holzappel,2.73,1018
07232022,Burg,2.73,24
01053038,Grinau,2.74,332
07134074,Rückweiler,2.74,382
07143205,Atzelgift,2.74,622
07331028,Frettenheim,2.74,319
07333058,Ottersheim,2.74,357
09575451,Osing,2.74,0
16074099,Thierschneck,2.74,106
01053114,Schürensöhlen,2.75,156
01060042,Hüttblek,2.75,374
07141052,Hambach,2.76,476
08315073,Merzhausen,2.76,5284
16077015,Haselbach,2.76,806
07143226,Girkenroth,2.77,605
16061023,Dieterode,2.77,81
16066012,Birx,2.77,166
01057051,Mönkeberg,2.78,4143
07137063,Lind,2.78,50
09371452,Eichen,2.78,0
01060018,Dreggers,2.79,46
07133038,Hahnenbach,2.79,539
07137113,Welschenbach,2.79,47
07138058,Ratzert,2.79,242
07143068,Sessenbach,2.79,512
07233025,Gefell,2.79,89
12061112,Eichwalde,2.79,6453
07138043,Melsbach,2.8,2021
07143272,Neustadt/ Westerwald,2.8,570
07143275,Niedersayn,2.8,174
07333055,Oberndorf,2.8,252
09473453,Gellnhausen,2.8,0
16061077,Röhrig,2.8,225
07132065,Krunkel,2.81,599
07143283,Oberroßbach,2.81,355
07232116,Scheitenkorb,2.81,30
07231071,Kommen,2.82,294
16074001,Albersdorf,2.82,306
07132049,Hemmelzen,2.83,283
07132083,Oberlahr,2.83,761
07232041,Gemünd,2.83,29
07235044,Herl,2.83,238
16074046,Kleinbockedra,2.83,32
07131022,Fuchshofen,2.84,98
07132077,Niederirsen,2.84,89
07132015,Bürdenbach,2.84,623
07132022,Eichelhardt,2.84,501
07339020,Gau-Bischofsheim,2.84,2234
07336012,Buborn,2.85,137
07336039,Herchweiler,2.85,485
07137231,Wolken,2.86,1058
07141100,Oberbachheim,2.86,200
07235046,Hinzenburg,2.86,131
01051014,Büsumer Deichhausen,2.87,357
07134085,Sonnenberg-Winnenberg,2.87,422
07331008,Bermersheim vor der Höhe,2.87,387
07333016,Dörrmoschel,2.87,152
07133105,Traisen,2.88,582
07137222,Sankt Sebastian,2.88,2683
07140071,Kludenbach,2.88,123
07232055,Hosten,2.88,183
07334027,Scheibenhardt,2.88,597
07132014,Bruchertseifen,2.89,761
07132016,Burglahr,2.89,508
08425024,Breitingen,2.89,362
09671157,Weibersbrunn,2.89,1987
01061016,Breitenberg,2.9,347
01061010,Bekmünde,2.9,136
07132071,Molzhain,2.9,550
07137029,Gering,2.9,415
07141130,Steinsberg,2.9,221
07133022,Daubach,2.91,228
07336040,Herren-Sulzbach,2.92,165
16071017,Ettersburg,2.92,711
01053018,Buchholz,2.93,236
01057023,Großbarkau,2.93,252
07141094,Niederbachheim,2.93,273
07233067,Steineberg,2.93,201
07338003,Birkenheide,2.93,3118
01051052,Hövede,2.94,60
07132104,Seifen,2.94,115
07141140,Winterwerb,2.94,155
07143203,Arnshöfen,2.94,169
07232017,Birtlingen,2.94,47
07232058,Hüttingen an der Kyll,2.94,348
07333012,Bubenheim,2.94,431
07333027,Gonbach,2.94,487
07336001,Adenbach,2.94,140
08435018,Hagnau am Bodensee,2.94,1468
07232073,Leimbach,2.95,54
13075056,Kamminke,2.95,247
07143315,Zehnhausen bei Rennerod,2.96,400
07233048,Neichen,2.96,135
16071077,Rannstedt,2.96,171
01061048,Kaisborstel,2.97,69
07132052,Hilgenroth,2.97,304
07143278,Nister-Möhrendorf,2.97,288
09479456,Meierhöfer Seite,2.97,0
07133002,Allenfeld,2.98,195
07135060,Mesenich,2.98,294
07143072,Stahlhofen,2.98,741
07132103,Seelbach (Westerwald),2.99,275
07134018,Dambach,2.99,143
07231017,Burtscheid,2.99,114
07232057,Hütterscheid,2.99,169
07232074,Ließem,2.99,75
07333032,Immesheim,2.99,133
07339035,Ludwigshöhe,2.99,562
09677458,Herrnwald,2.99,0
01057066,Rastorf,20.01,800
13074069,Roggenstorf,20.01,448
01059112,Gelting,20.02,2117
12068409,Sieversdorf-Hohenofen,20.02,708
03355020,Kirchgellersen,20.03,2602
08336082,Schwörstadt,20.03,2572
09679174,Prosselsheim,20.03,1179
09774185,Thannhausen; St,20.03,6390
03353038,Welle,20.04,1214
09187124,Edling,20.04,4665
09677178,Roden,20.05,990
01059083,Süderbrarup,20.06,5249
14628170,Hermsdorf/Erzgeb.,20.06,776
08115016,Gäufelden,20.07,9222
01060054,Lentföhrden,20.08,2651
08435045,Oberteuringen,20.08,5004
03256035,Warpe,20.09,700
07138004,Bad Hönningen; Stadt,20.09,5974
03358014,Hodenhagen,20.1,3108
12062208,Großthiemig,20.1,1004
13073005,Altenpleen,20.1,995
13076106,Nostorf,20.1,714
01055042,Timmendorfer Strand,20.13,8595
08118010,Bönnigheim; Stadt,20.13,8238
06435013,Hammersbach,20.14,4885
08426125,Wain,20.14,1701
09476182,Tschirn,20.14,515
14521410,Neukirchen/Erzgeb.,20.14,6967
09171122,Kirchweidach,20.15,2676
12063112,Großderschau,20.15,433
09675147,Marktbreit; St,20.16,4004
01060097,Wensin,20.17,873
03357054,Westerwalsede,20.18,752
08235025,Enzklösterle,20.18,1348
15089130,Giersleben,20.18,959
16069051,Themar; Stadt,20.18,2784
09671461,Wiesener Forst,20.19,0
01061077,Nortorf,20.2,850
01055018,Grube,20.21,1048
08115015,Gärtringen,20.21,12657
09376168,Steinberg am See,20.21,2017
10041516,Quierschied,20.21,12816
13072103,Sukow-Levitzow,20.23,495
03456006,Getelo,20.24,505
09771169,Todtenweis,20.25,1454
13072031,Finkenthal,20.25,309
09778161,Kronburg,20.26,1802
03357011,Deinstedt,20.27,647
08136020,Eschach,20.28,1827
08317029,Fischerbach,20.29,1762
09779163,Holzheim,20.29,1185
01056001,Appen,20.3,4861
09374140,Neustadt am Kulm; St,20.3,1130
07231070,Kleinich,20.31,698
03456010,Isterberg,20.32,589
15084115,Droyßig,20.32,1941
09374155,Schlammersdorf,20.33,849
09577172,Theilenhofen,20.33,1126
03454002,Bawinkel,20.35,2593
09275111,Aicha vorm Wald,20.35,2406
03355041,Westergellersen,20.37,2277
09183119,Haag i.OB; M,20.37,6425
09780116,Bolsterlang,20.37,1140
14523380,Steinberg,20.37,2681
12070222,Kümmernitztal,20.38,368
03158028,Sehlde,20.39,900
